name,short_name,horizontal,depth,log_q_c
B2_09,09,37.64306044943742,6.825,-1.1661644209658113
B2_09,09,37.64306044943742,6.837,-1.16467316717826
B2_09,09,37.64306044943742,6.848,-1.138947251293656
B2_09,09,37.64306044943742,6.86,-1.1456493492959579
B2_09,09,37.64306044943742,6.871,-1.1260551871945705
B2_09,09,37.64306044943742,6.882,-1.1897047936888905
B2_09,09,37.64306044943742,6.894,-1.2845903775433494
B2_09,09,37.64306044943742,6.908,-1.246200423490531
B2_09,09,37.64306044943742,6.919,-1.281828840066282
B2_09,09,37.64306044943742,6.928,-1.2890760742566283
B2_09,09,37.64306044943742,6.94,-1.2778048150365635
B2_09,09,37.64306044943742,6.951,-1.2387417677259478
B2_09,09,37.64306044943742,6.964,-1.2558004165182142
B2_09,09,37.64306044943742,6.976,-1.2132722368208688
B2_09,09,37.64306044943742,6.987,-1.2265104079794924
B2_09,09,37.64306044943742,7.001,-1.2390277746691345
B2_09,09,37.64306044943742,7.01,-1.2268627317883016
B2_09,09,37.64306044943742,7.022,-1.1497995327177515
B2_09,09,37.64306044943742,7.034,-1.0649997233996904
B2_09,09,37.64306044943742,7.045,-1.1061796757145423
B2_09,09,37.64306044943742,7.056,-1.0114036890787013
B2_09,09,37.64306044943742,7.068,-1.004704821598293
B2_09,09,37.64306044943742,7.08,-1.0283437216018834
B2_09,09,37.64306044943742,7.091,-1.0798957714208708
B2_09,09,37.64306044943742,7.103,-1.1770716043491574
B2_09,09,37.64306044943742,7.115,-1.3015703281429825
B2_09,09,37.64306044943742,7.128,-1.369006806296423
B2_09,09,37.64306044943742,7.139,-1.39318724468047
B2_09,09,37.64306044943742,7.152,-1.4236868018139779
B2_09,09,37.64306044943742,7.164,-1.3882264815493013
B2_09,09,37.64306044943742,7.175,-1.398029340190098
B2_09,09,37.64306044943742,7.187,-1.3639600650575883
B2_09,09,37.64306044943742,7.199,-1.4035936188033056
B2_09,09,37.64306044943742,7.211,-1.4314698004105801
B2_09,09,37.64306044943742,7.222,-1.4441643715984926
B2_09,09,37.64306044943742,7.234,-1.4186630311626551
B2_09,09,37.64306044943742,7.245,-1.351926661797259
B2_09,09,37.64306044943742,7.257,-1.2583848547805796
B2_09,09,37.64306044943742,7.269,-1.1672732867186988
B2_09,09,37.64306044943742,7.281,-1.1969229021283732
B2_09,09,37.64306044943742,7.292,-1.2273648887235962
B2_09,09,37.64306044943742,7.304,-1.2403134581962592
B2_09,09,37.64306044943742,7.316,-1.2666722073265848
B2_09,09,37.64306044943742,7.327,-1.30981783285085
B2_09,09,37.64306044943742,7.339,-1.3037212336871173
B2_09,09,37.64306044943742,7.35,-1.2886318634029506
B2_09,09,37.64306044943742,7.362,-1.2259989792946857
B2_09,09,37.64306044943742,7.373,-1.2510531261279678
B2_09,09,37.64306044943742,7.385,-1.2848659096970219
B2_09,09,37.64306044943742,7.397,-1.310937901530899
B2_09,09,37.64306044943742,7.408,-1.336596061821077
B2_09,09,37.64306044943742,7.419,-1.3294288937291165
B2_09,09,37.64306044943742,7.431,-1.3018499684600908
B2_09,09,37.64306044943742,7.443,-1.252612243512143
B2_09,09,37.64306044943742,7.455,-1.19940819790965
B2_09,09,37.64306044943742,7.466,-1.1765765669085866
B2_09,09,37.64306044943742,7.478,-1.1788374679713454
B2_09,09,37.64306044943742,7.49,-1.1649338930230306
B2_09,09,37.64306044943742,7.502,-1.1532534536168764
B2_09,09,37.64306044943742,7.514,-1.1248993937253962
B2_09,09,37.64306044943742,7.525,-1.1994555530925193
B2_09,09,37.64306044943742,7.537,-1.2399181864581978
B2_09,09,37.64306044943742,7.548,-1.2276523027617305
B2_09,09,37.64306044943742,7.56,-1.2467047893876564
B2_09,09,37.64306044943742,7.572,-1.2685090346084917
B2_09,09,37.64306044943742,7.584,-1.2563535199444433
B2_09,09,37.64306044943742,7.596,-1.2962017287657843
B2_09,09,37.64306044943742,7.608,-1.2952293228650762
B2_09,09,37.64306044943742,7.62,-1.3083229305552693
B2_09,09,37.64306044943742,7.632,-1.3616363657484456
B2_09,09,37.64306044943742,7.644,-1.4284358924462333
B2_09,09,37.64306044943742,7.656,-1.4428691510492213
B2_09,09,37.64306044943742,7.668,-1.4496744595016857
B2_09,09,37.64306044943742,7.68,-1.462872916500991
B2_09,09,37.64306044943742,7.691,-1.3753922143332762
B2_09,09,37.64306044943742,7.703,-1.3011035153397332
B2_09,09,37.64306044943742,7.714,-1.330463264194423
B2_09,09,37.64306044943742,7.726,-1.2862315799160013
B2_09,09,37.64306044943742,7.738,-1.2598596996394817
B2_09,09,37.64306044943742,7.75,-1.2664508876410139
B2_09,09,37.64306044943742,7.762,-1.185573994355375
B2_09,09,37.64306044943742,7.773,-1.1780037541590973
B2_09,09,37.64306044943742,7.785,-1.1729130843597693
B2_09,09,37.64306044943742,7.797,-1.1126597710798931
B2_09,09,37.64306044943742,7.808,-1.1234487305830823
B2_09,09,37.64306044943742,7.82,-1.098041203349248
B2_09,09,37.64306044943742,7.831,-1.1403048367936388
B2_09,09,37.64306044943742,7.843,-1.1792264746328196
B2_09,09,37.64306044943742,7.854,-1.2079388125884452
B2_09,09,37.64306044943742,7.866,-1.2384761740138677
B2_09,09,37.64306044943742,7.878,-1.2961123427770729
B2_09,09,37.64306044943742,7.889,-1.302025438887043
B2_09,09,37.64306044943742,7.9,-1.278669802648507
B2_09,09,37.64306044943742,7.912,-1.2243474532876455
B2_09,09,37.64306044943742,7.923,-1.2181551016808132
B2_09,09,37.64306044943742,7.934,-1.123214176497724
B2_09,09,37.64306044943742,7.945,-1.0424459671513107
B2_09,09,37.64306044943742,7.957,-1.0490070695280023
B2_09,09,37.64306044943742,7.97,-1.0496024601327356
B2_09,09,37.64306044943742,7.981,-1.120123017473671
B2_09,09,37.64306044943742,7.993,-1.1416746535036555
B2_09,09,37.64306044943742,8.005,-1.1279794608464309
B2_09,09,37.64306044943742,8.017,-1.0474454989850452
B2_09,09,37.64306044943742,8.028,-0.9686538202975917
B2_09,09,37.64306044943742,8.04,-0.9262187363367644
B2_09,09,37.64306044943742,8.052,-0.9185602918571171
B2_09,09,37.64306044943742,8.064,-0.922265267448991
B2_09,09,37.64306044943742,8.076,-0.9657754572237374
B2_09,09,37.64306044943742,8.087,-0.9757462509620396
B2_09,09,37.64306044943742,8.1,-1.055123847097095
B2_09,09,37.64306044943742,8.112,-1.0261507162529866
B2_09,09,37.64306044943742,8.124,-0.9683742069095875
B2_09,09,37.64306044943742,8.136,-0.9878287365369459
B2_09,09,37.64306044943742,8.148,-0.9615755963829532
B2_09,09,37.64306044943742,8.16,-0.9502597125162295
B2_09,09,37.64306044943742,8.172,-0.9468320235348366
B2_09,09,37.64306044943742,8.184,-0.8938585429061254
B2_09,09,37.64306044943742,8.195,-0.8746590851917578
B2_09,09,37.64306044943742,8.207,-0.876631769171283
B2_09,09,37.64306044943742,8.218,-0.8614013631352049
B2_09,09,37.64306044943742,8.23,-0.7919830624521638
B2_09,09,37.64306044943742,8.242,-0.7571484833348945
B2_09,09,37.64306044943742,8.254,-0.7890797354212487
B2_09,09,37.64306044943742,8.266,-0.8600977384040858
B2_09,09,37.64306044943742,8.278,-0.9516161710734917
B2_09,09,37.64306044943742,8.29,-1.0716788730154785
B2_09,09,37.64306044943742,8.301,-1.1647230146276861
B2_09,09,37.64306044943742,8.313,-1.262605560367108
B2_09,09,37.64306044943742,8.325,-1.2605519751102752
B2_09,09,37.64306044943742,8.336,-1.2642581305663692
B2_09,09,37.64306044943742,8.348,-1.2213805067357477
B2_09,09,37.64306044943742,8.359,-1.13224382137234
B2_09,09,37.64306044943742,8.371,-1.045377143596315
B2_09,09,37.64306044943742,8.382,-0.9696462452805943
B2_09,09,37.64306044943742,8.394,-0.9817998636504545
B2_09,09,37.64306044943742,8.406,-0.9679310661557888
B2_09,09,37.64306044943742,8.417,-0.9717549261227849
B2_09,09,37.64306044943742,8.429,-0.9930464436793761
B2_09,09,37.64306044943742,8.441,-1.0534689276984488
B2_09,09,37.64306044943742,8.453,-1.1488077939596204
B2_09,09,37.64306044943742,8.465,-1.1963191266178
B2_09,09,37.64306044943742,8.476,-1.2967705270207943
B2_09,09,37.64306044943742,8.489,-1.378389516081615
B2_09,09,37.64306044943742,8.5,-1.4129974815883275
B2_09,09,37.64306044943742,8.512,-1.4497654796659136
B2_09,09,37.64306044943742,8.524,-1.466278247498185
B2_09,09,37.64306044943742,8.536,-1.426170973241302
B2_09,09,37.64306044943742,8.548,-1.3929991612117898
B2_09,09,37.64306044943742,8.56,-1.342111845144246
B2_09,09,37.64306044943742,8.571,-1.3841198293841175
B2_09,09,37.64306044943742,8.582,-1.3965494018268048
B2_09,09,37.64306044943742,8.595,-1.3624368265903462
B2_09,09,37.64306044943742,8.606,-1.332097010558168
B2_09,09,37.64306044943742,8.618,-1.341882563706316
B2_09,09,37.64306044943742,8.63,-1.3587614768382603
B2_09,09,37.64306044943742,8.642,-1.378018549061752
B2_09,09,37.64306044943742,8.655,-1.3934907234015614
B2_09,09,37.64306044943742,8.666,-1.3883095927277662
B2_09,09,37.64306044943742,8.678,-1.3171511323591858
B2_09,09,37.64306044943742,8.69,-1.2601924189372316
B2_09,09,37.64306044943742,8.702,-1.2304659233540345
B2_09,09,37.64306044943742,8.713,-1.1819189903761704
B2_09,09,37.64306044943742,8.725,-1.1640035046782062
B2_09,09,37.64306044943742,8.737,-1.1811622712375955
B2_09,09,37.64306044943742,8.749,-1.1715383286892267
B2_09,09,37.64306044943742,8.76,-1.1701743750148585
B2_09,09,37.64306044943742,8.772,-1.1150324155674445
B2_09,09,37.64306044943742,8.784,-1.0167016999872591
B2_09,09,37.64306044943742,8.795,-0.9710420377169097
B2_09,09,37.64306044943742,8.807,-0.9468076717960014
B2_09,09,37.64306044943742,8.818,-0.9801276647881669
B2_09,09,37.64306044943742,8.83,-0.9953283357394092
B2_09,09,37.64306044943742,8.842,-0.9964645184072383
B2_09,09,37.64306044943742,8.853,-1.0939735320644228
B2_09,09,37.64306044943742,8.865,-1.1035009930343123
B2_09,09,37.64306044943742,8.876,-1.1332568808280505
B2_09,09,37.64306044943742,8.888,-1.131715844854953
B2_09,09,37.64306044943742,8.899,-1.1140877290522853
B2_09,09,37.64306044943742,8.911,-1.0231891673729872
B2_09,09,37.64306044943742,8.922,-0.9800023629726345
B2_09,09,37.64306044943742,8.933,-0.9561621208268913
B2_09,09,37.64306044943742,8.945,-0.9382575979200207
B2_09,09,37.64306044943742,8.956,-0.89612887882221
B2_09,09,37.64306044943742,8.968,-0.8552209692144455
B2_09,09,37.64306044943742,8.98,-0.834127691843682
B2_09,09,37.64306044943742,8.992,-0.8572114458564613
B2_09,09,37.64306044943742,9.004,-0.9340325001073881
B2_09,09,37.64306044943742,9.015,-0.9205599017302382
B2_09,09,37.64306044943742,9.027,-0.788117913086565
B2_09,09,37.64306044943742,9.039,-0.6936965720072181
B2_09,09,37.64306044943742,9.051,-0.6720205175898903
B2_09,09,37.64306044943742,9.063,-0.6546032097221918
B2_09,09,37.64306044943742,9.074,-0.6481121339534892
B2_09,09,37.64306044943742,9.086,-0.6702861400201932
B2_09,09,37.64306044943742,9.098,-0.7157826207485184
B2_09,09,37.64306044943742,9.11,-0.7433488892919353
B2_09,09,37.64306044943742,9.123,-0.8042495761300672
B2_09,09,37.64306044943742,9.134,-0.8516801262463509
B2_09,09,37.64306044943742,9.146,-0.9549074289444741
B2_09,09,37.64306044943742,9.158,-0.9874166093557926
B2_09,09,37.64306044943742,9.17,-1.0422569227146314
B2_09,09,37.64306044943742,9.182,-1.1032097334830058
B2_09,09,37.64306044943742,9.193,-1.1543122098425
B2_09,09,37.64306044943742,9.205,-1.2075212159614799
B2_09,09,37.64306044943742,9.217,-1.2560437418264903
B2_09,09,37.64306044943742,9.228,-1.2795630246681562
B2_09,09,37.64306044943742,9.24,-1.2350626603205264
B2_09,09,37.64306044943742,9.252,-1.1877909013551553
B2_09,09,37.64306044943742,9.263,-1.172562354293381
B2_09,09,37.64306044943742,9.275,-1.1431364268902722
B2_09,09,37.64306044943742,9.287,-1.132175236036017
B2_09,09,37.64306044943742,9.299,-1.094414615741416
B2_09,09,37.64306044943742,9.31,-1.1103492888308857
B2_09,09,37.64306044943742,9.322,-1.0934856499830157
B2_09,09,37.64306044943742,9.334,-1.1380571970616327
B2_09,09,37.64306044943742,9.345,-1.150866894106879
B2_09,09,37.64306044943742,9.357,-1.142181637088136
B2_09,09,37.64306044943742,9.368,-1.09919582609663
B2_09,09,37.64306044943742,9.379,-1.0862312029608376
B2_09,09,37.64306044943742,9.391,-1.0516904909052114
B2_09,09,37.64306044943742,9.402,-0.97039598906823
B2_09,09,37.64306044943742,9.414,-0.894470930938525
B2_09,09,37.64306044943742,9.426,-0.8615881493289899
B2_09,09,37.64306044943742,9.437,-0.8191313161810057
B2_09,09,37.64306044943742,9.449,-0.7952000940980058
B2_09,09,37.64306044943742,9.461,-0.77903388452073985
B2_09,09,37.64306044943742,9.473,-0.7466857019148986
B2_09,09,37.64306044943742,9.485,-0.7164158003241912
B2_09,09,37.64306044943742,9.496,-0.6432693454008702
B2_09,09,37.64306044943742,9.508,-0.6574224179371011
B2_09,09,37.64306044943742,9.52,-0.6474676060337335
B2_09,09,37.64306044943742,9.532,-0.6588257407711038
B2_09,09,37.64306044943742,9.544,-0.6751436319402893
B2_09,09,37.64306044943742,9.556,-0.748079308069457
B2_09,09,37.64306044943742,9.567,-0.7816384128506431
B2_09,09,37.64306044943742,9.579,-0.8548395848066245
B2_09,09,37.64306044943742,9.591,-0.8414770178835382
B2_09,09,37.64306044943742,9.603,-0.8577166048904036
B2_09,09,37.64306044943742,9.615,-0.8920846768646888
B2_09,09,37.64306044943742,9.627,-0.8437675600339929
B2_09,09,37.64306044943742,9.64,-0.8051673177084118
B2_09,09,37.64306044943742,9.652,-0.8028135959041057
B2_09,09,37.64306044943742,9.663,-0.8419829087447664
B2_09,09,37.64306044943742,9.675,-0.9184687388252646
B2_09,09,37.64306044943742,9.687,-0.9970909183513373
B2_09,09,37.64306044943742,9.698,-1.0569482247303834
B2_09,09,37.64306044943742,9.71,-1.0922493940258011
B2_09,09,37.64306044943742,9.722,-1.1677143769134775
B2_09,09,37.64306044943742,9.733,-1.1714750995218481
B2_09,09,37.64306044943742,9.745,-1.1810219922500393
B2_09,09,37.64306044943742,9.757,-1.1825405748926963
B2_09,09,37.64306044943742,9.768,-1.1433326320818638
B2_09,09,37.64306044943742,9.78,-1.0953212030658501
B2_09,09,37.64306044943742,9.792,-1.0641150565207045
B2_09,09,37.64306044943742,9.803,-1.0444551539767326
B2_09,09,37.64306044943742,9.815,-0.9968858982107217
B2_09,09,37.64306044943742,9.826,-1.0256354276619246
B2_09,09,37.64306044943742,9.838,-1.04293141825304
B2_09,09,37.64306044943742,9.849,-1.0510732083496828
B2_09,09,37.64306044943742,9.861,-1.0525564243156416
B2_09,09,37.64306044943742,9.872,-1.056417498789778
B2_09,09,37.64306044943742,9.884,-1.0693530520138206
B2_09,09,37.64306044943742,9.896,-1.0365925122673982
B2_09,09,37.64306044943742,9.907,-0.9998552306225483
B2_09,09,37.64306044943742,9.919,-1.0050449854411287
B2_09,09,37.64306044943742,9.931,-1.0422516640241495
B2_09,09,37.64306044943742,9.942,-1.0360040969910795
B2_09,09,37.64306044943742,9.953,-1.078694606919439
B2_09,09,37.64306044943742,9.965,-1.083490429890052
B2_09,09,37.64306044943742,9.977,-1.1560496893542096
B2_09,09,37.64306044943742,9.989,-1.2429160386171147
B2_09,09,37.64306044943742,10.001,-1.3467417333512726
B2_09,09,37.64306044943742,10.013,-1.4817610479233525
B2_09,09,37.64306044943742,10.025,-1.556647801233003
B2_09,09,37.64306044943742,10.036,-1.5834201834313542
B2_09,09,37.64306044943742,10.048,-1.5835470849545725
B2_09,09,37.64306044943742,10.06,-1.5521946879615212
B2_09,09,37.64306044943742,10.072,-1.5068111892070903
B2_09,09,37.64306044943742,10.084,-1.4282634507150735
B2_09,09,37.64306044943742,10.096,-1.3745245430100017
B2_09,09,37.64306044943742,10.109,-1.3684544275992279
B2_09,09,37.64306044943742,10.12,-1.3775582353993348
B2_09,09,37.64306044943742,10.133,-1.3527277584013908
B2_09,09,37.64306044943742,10.144,-1.2999961522433576
B2_09,09,37.64306044943742,10.156,-1.2846752596711266
B2_09,09,37.64306044943742,10.167,-1.2804328280267883
B2_09,09,37.64306044943742,10.179,-1.302314970180219
B2_09,09,37.64306044943742,10.191,-1.277152584685259
B2_09,09,37.64306044943742,10.202,-1.2728032326252232
B2_09,09,37.64306044943742,10.214,-1.2296743908153627
B2_09,09,37.64306044943742,10.226,-1.13560627521417
B2_09,09,37.64306044943742,10.237,-1.086343099621724
B2_09,09,37.64306044943742,10.249,-1.0514813349915695
B2_09,09,37.64306044943742,10.26,-1.055030669434097
B2_09,09,37.64306044943742,10.272,-1.0358843232892043
B2_09,09,37.64306044943742,10.284,-1.0165026901914127
B2_09,09,37.64306044943742,10.295,-1.0140538776493564
B2_09,09,37.64306044943742,10.308,-0.9645022259376692
B2_09,09,37.64306044943742,10.319,-0.973486617395357
B2_09,09,37.64306044943742,10.331,-1.0091439143838472
B2_09,09,37.64306044943742,10.342,-0.9764220761507472
B2_09,09,37.64306044943742,10.354,-1.0110412632867116
B2_09,09,37.64306044943742,10.365,-1.022395616655383
B2_09,09,37.64306044943742,10.377,-1.0230485912794427
B2_09,09,37.64306044943742,10.388,-1.0588618112840993
B2_09,09,37.64306044943742,10.4,-1.0564475059559497
B2_09,09,37.64306044943742,10.411,-1.04736858634033
B2_09,09,37.64306044943742,10.423,-1.0695441787604503
B2_09,09,37.64306044943742,10.435,-1.045029998955024
B2_09,09,37.64306044943742,10.446,-1.0566103832497222
B2_09,09,37.64306044943742,10.458,-0.9994144061232451
B2_09,09,37.64306044943742,10.47,-0.9701418686944262
B2_09,09,37.64306044943742,10.481,-0.9537922621703558
B2_09,09,37.64306044943742,10.493,-0.9463338747911226
B2_09,09,37.64306044943742,10.505,-0.9235833309038861
B2_09,09,37.64306044943742,10.516,-0.9084219548344212
B2_09,09,37.64306044943742,10.528,-0.8348843568654138
B2_09,09,37.64306044943742,10.54,-0.8085740605746508
B2_09,09,37.64306044943742,10.551,-0.7998014732225109
B2_09,09,37.64306044943742,10.563,-0.8126358554636022
B2_09,09,37.64306044943742,10.575,-0.8240611168925068
B2_09,09,37.64306044943742,10.587,-0.8579875714354422
B2_09,09,37.64306044943742,10.599,-0.8218837589342558
B2_09,09,37.64306044943742,10.611,-0.8355959356465235
B2_09,09,37.64306044943742,10.623,-0.7889380950545045
B2_09,09,37.64306044943742,10.635,-0.8473171186139434
B2_09,09,37.64306044943742,10.647,-0.9084455146602762
B2_09,09,37.64306044943742,10.659,-0.9984388496793797
B2_09,09,37.64306044943742,10.67,-1.0506876506409835
B2_09,09,37.64306044943742,10.683,-1.087046302203691
B2_09,09,37.64306044943742,10.694,-1.1058735445101067
B2_09,09,37.64306044943742,10.706,-1.0945119951112776
B2_09,09,37.64306044943742,10.717,-1.1212442298686072
B2_09,09,37.64306044943742,10.729,-1.0559614209128287
B2_09,09,37.64306044943742,10.741,-1.0073669076632794
B2_09,09,37.64306044943742,10.752,-0.953244256963405
B2_09,09,37.64306044943742,10.764,-0.9405281695769425
B2_09,09,37.64306044943742,10.776,-0.8699543814164754
B2_09,09,37.64306044943742,10.788,-0.8299969745897986
B2_09,09,37.64306044943742,10.799,-0.7641251748333902
B2_09,09,37.64306044943742,10.811,-0.6835927110174067
B2_09,09,37.64306044943742,10.822,-0.6331824071826305
B2_09,09,37.64306044943742,10.834,-0.5787385960048623
B2_09,09,37.64306044943742,10.845,-0.5871914586791979
B2_09,09,37.64306044943742,10.857,-0.5644713285403078
B2_09,09,37.64306044943742,10.868,-0.5331747746316288
B2_09,09,37.64306044943742,10.88,-0.5295456016943987
B2_09,09,37.64306044943742,10.891,-0.5320694250997673
B2_09,09,37.64306044943742,10.903,-0.6018247334547067
B2_09,09,37.64306044943742,10.915,-0.6840243000471128
B2_09,09,37.64306044943742,10.926,-0.6965903170293748
B2_09,09,37.64306044943742,10.938,-0.7321690073175293
B2_09,09,37.64306044943742,10.949,-0.7329346880508649
B2_09,09,37.64306044943742,10.96,-0.7357973741673306
B2_09,09,37.64306044943742,10.972,-0.7407165018093276
B2_09,09,37.64306044943742,10.984,-0.7288821254171057
B2_09,09,37.64306044943742,10.996,-0.7281996738911357
B2_09,09,37.64306044943742,11.008,-0.7032312926215273
B2_09,09,37.64306044943742,11.019,-0.6564997434219125
B2_09,09,37.64306044943742,11.031,-0.607206325669999
B2_09,09,37.64306044943742,11.043,-0.6212107706303519
B2_09,09,37.64306044943742,11.055,-0.5993209918204444
B2_09,09,37.64306044943742,11.067,-0.6230037662089895
B2_09,09,37.64306044943742,11.078,-0.666142990423134
B2_09,09,37.64306044943742,11.09,-0.6499389039049795
B2_09,09,37.64306044943742,11.102,-0.6309372339814192
B2_09,09,37.64306044943742,11.114,-0.6234681223788574
B2_09,09,37.64306044943742,11.126,-0.6230422462438228
B2_09,09,37.64306044943742,11.138,-0.6360274859481294
B2_09,09,37.64306044943742,11.15,-0.6264100785175889
B2_09,09,37.64306044943742,11.162,-0.6004169958827369
B2_09,09,37.64306044943742,11.173,-0.5675075512633283
B2_09,09,37.64306044943742,11.185,-0.6067102525739148
B2_09,09,37.64306044943742,11.196,-0.6606515515558353
B2_09,09,37.64306044943742,11.208,-0.7401897169441193
B2_09,09,37.64306044943742,11.22,-0.796233847656189
B2_09,09,37.64306044943742,11.231,-0.9017262019751775
B2_09,09,37.64306044943742,11.243,-0.9381775518409734
B2_09,09,37.64306044943742,11.254,-0.9683536828329166
B2_09,09,37.64306044943742,11.266,-0.9869594964374665
B2_09,09,37.64306044943742,11.278,-0.971102217160754
B2_09,09,37.64306044943742,11.29,-1.0418935654107646
B2_09,09,37.64306044943742,11.301,-1.1128453298087626
B2_09,09,37.64306044943742,11.312,-1.1624040748846998
B2_09,09,37.64306044943742,11.324,-1.2333752710441344
B2_09,09,37.64306044943742,11.336,-1.250455250744002
B2_09,09,37.64306044943742,11.347,-1.2493938794133306
B2_09,09,37.64306044943742,11.359,-1.2572045911232932
B2_09,09,37.64306044943742,11.37,-1.2706613400002134
B2_09,09,37.64306044943742,11.381,-1.2812919013228883
B2_09,09,37.64306044943742,11.393,-1.266246502598218
B2_09,09,37.64306044943742,11.404,-1.2432937321825976
B2_09,09,37.64306044943742,11.415,-1.2202842333451127
B2_09,09,37.64306044943742,11.427,-1.2258733938659079
B2_09,09,37.64306044943742,11.439,-1.1930735059762272
B2_09,09,37.64306044943742,11.45,-1.1684335838230773
B2_09,09,37.64306044943742,11.462,-1.115031379699942
B2_09,09,37.64306044943742,11.474,-1.0423760359092298
B2_09,09,37.64306044943742,11.486,-0.990165934274333
B2_09,09,37.64306044943742,11.497,-0.9515170989255289
B2_09,09,37.64306044943742,11.509,-0.9000066630887649
B2_09,09,37.64306044943742,11.52,-0.8315497242641796
B2_09,09,37.64306044943742,11.532,-0.7699005432901505
B2_09,09,37.64306044943742,11.544,-0.770551009147753
B2_09,09,37.64306044943742,11.556,-0.8159112758268553
B2_09,09,37.64306044943742,11.568,-0.8406804416269131
B2_09,09,37.64306044943742,11.579,-0.8106228695208759
B2_09,09,37.64306044943742,11.591,-0.7193799515332452
B2_09,09,37.64306044943742,11.603,-0.6397301373853157
B2_09,09,37.64306044943742,11.615,-0.5784730670679078
B2_09,09,37.64306044943742,11.627,-0.5218944423778744
B2_09,09,37.64306044943742,11.639,-0.5377504365869104
B2_09,09,37.64306044943742,11.651,-0.564943275871359
B2_09,09,37.64306044943742,11.663,-0.5792890920810085
B2_09,09,37.64306044943742,11.675,-0.6339043342704369
B2_09,09,37.64306044943742,11.687,-0.7104345102534582
B2_09,09,37.64306044943742,11.699,-0.7623438248693699
B2_09,09,37.64306044943742,11.71,-0.7842537508658429
B2_09,09,37.64306044943742,11.721,-0.8280948529176909
B2_09,09,37.64306044943742,11.732,-0.8449964598913193
B2_09,09,37.64306044943742,11.744,-0.8442769816090463
B2_09,09,37.64306044943742,11.755,-0.8625924097639088
B2_09,09,37.64306044943742,11.767,-0.838436236038774
B2_09,09,37.64306044943742,11.779,-0.7973184570212216
B2_09,09,37.64306044943742,11.791,-0.7226439880594626
B2_09,09,37.64306044943742,11.802,-0.7122516721205899
B2_09,09,37.64306044943742,11.814,-0.6996882019295767
B2_09,09,37.64306044943742,11.825,-0.6114186821255903
B2_09,09,37.64306044943742,11.836,-0.5572917280123438
B2_09,09,37.64306044943742,11.848,-0.4995337048607795
B2_09,09,37.64306044943742,11.859,-0.5162190393836532
B2_09,09,37.64306044943742,11.87,-0.5069724517044145
B2_09,09,37.64306044943742,11.882,-0.5408900124063425
B2_09,09,37.64306044943742,11.893,-0.5712437929265477
B2_09,09,37.64306044943742,11.905,-0.5727912682575685
B2_09,09,37.64306044943742,11.916,-0.5685757836942854
B2_09,09,37.64306044943742,11.928,-0.6143035978092767
B2_09,09,37.64306044943742,11.94,-0.6749199536355168
B2_09,09,37.64306044943742,11.95,-0.7421245581133649
B2_09,09,37.64306044943742,11.962,-0.8109469169840275
B2_09,09,37.64306044943742,11.974,-0.8661894845909928
B2_09,09,37.64306044943742,11.985,-0.9365699795885482
B2_09,09,37.64306044943742,11.997,-0.9839595446737289
B2_09,09,37.64306044943742,12.008,-1.0312542392292467
B2_09,09,37.64306044943742,12.02,-1.0871181907686494
B2_09,09,37.64306044943742,12.031,-1.1197872850170856
B2_09,09,37.64306044943742,12.043,-1.1113384150456491
B2_09,09,37.64306044943742,12.054,-1.1486391935766194
B2_09,09,37.64306044943742,12.066,-1.1500838598722387
B2_09,09,37.64306044943742,12.077,-1.1487918206220749
B2_09,09,37.64306044943742,12.089,-1.125074179271215
B2_09,09,37.64306044943742,12.1,-1.0982600498358348
B2_09,09,37.64306044943742,12.112,-1.077217853142419
B2_09,09,37.64306044943742,12.125,-1.0278328552608806
B2_09,09,37.64306044943742,12.136,-1.005692297060445
B2_09,09,37.64306044943742,12.148,-0.9695511360245259
B2_09,09,37.64306044943742,12.16,-0.9440089891139007
B2_09,09,37.64306044943742,12.171,-0.9211919740448262
B2_09,09,37.64306044943742,12.183,-0.8717043684683696
B2_09,09,37.64306044943742,12.194,-0.9155873437637225
B2_09,09,37.64306044943742,12.206,-0.9107926581589831
B2_09,09,37.64306044943742,12.217,-0.8778048758751218
B2_09,09,37.64306044943742,12.229,-0.8210881431213168
B2_09,09,37.64306044943742,12.241,-0.7120418286738579
B2_09,09,37.64306044943742,12.252,-0.6773013205859121
B2_09,09,37.64306044943742,12.263,-0.6466588912732092
B2_09,09,37.64306044943742,12.275,-0.5947693908441538
B2_09,09,37.64306044943742,12.286,-0.5608940711821788
B2_09,09,37.64306044943742,12.298,-0.5673206551603984
B2_09,09,37.64306044943742,12.309,-0.5400108415044065
B2_09,09,37.64306044943742,12.32,-0.529402798376998
B2_09,09,37.64306044943742,12.332,-0.5137396301402292
B2_09,09,37.64306044943742,12.343,-0.452278365286716
B2_09,09,37.64306044943742,12.355,-0.41467530641862427
B2_09,09,37.64306044943742,12.366,-0.38182357512523585
B2_09,09,37.64306044943742,12.377,-0.3355083392494166
B2_09,09,37.64306044943742,12.388,-0.25697195799926575
B2_09,09,37.64306044943742,12.399,-0.2155352671622334
B2_09,09,37.64306044943742,12.411,-0.1596829956564188
B2_09,09,37.64306044943742,12.422,-0.12923870834340795
B2_09,09,37.64306044943742,12.434,-0.06461965627949201
B2_09,09,37.64306044943742,12.445,0.006403108481697228
B2_09,09,37.64306044943742,12.457,0.027837273065830725
B2_09,09,37.64306044943742,12.468,-0.01046500619591284
B2_09,09,37.64306044943742,12.48,0.057775886469233095
