name,short_name,horizontal,depth,log_q_c
A2_01,01,0,18.823,0.09329872689305058
A2_01,01,0,18.836,0.08522032460109405
A2_01,01,0,18.849,0.13227609974938367
A2_01,01,0,18.862,0.12966289047351215
A2_01,01,0,18.875,0.09325472912349862
A2_01,01,0,18.887,0.1255159424820458
A2_01,01,0,18.9,0.14581850316297043
A2_01,01,0,18.913,0.15538523222237877
A2_01,01,0,18.926,0.1475213609934004
A2_01,01,0,18.94,0.14367058018458292
A2_01,01,0,18.953,0.17674608313760093
A2_01,01,0,18.967,0.18870009695415296
A2_01,01,0,18.98,0.20656386048233458
A2_01,01,0,18.993,0.20519536344538641
A2_01,01,0,19.006,0.22171417081339043
A2_01,01,0,19.019,0.23513951358849527
A2_01,01,0,19.032,0.21357023710169631
A2_01,01,0,19.045,0.23056326411935618
A2_01,01,0,19.058,0.20885490145716404
A2_01,01,0,19.07,0.19339553026169307
A2_01,01,0,19.084,0.1929660748570361
A2_01,01,0,19.097,0.19008448998926994
A2_01,01,0,19.109,0.149544903578378
A2_01,01,0,19.123,0.14624733064746134
A2_01,01,0,19.136,0.2066119372966134
A2_01,01,0,19.148,0.18087495605702347
A2_01,01,0,19.161,0.2108953909543267
A2_01,01,0,19.174,0.2123369085074752
A2_01,01,0,19.187,0.19978071389121277
A2_01,01,0,19.199,0.1789776261026391
A2_01,01,0,19.212,0.14670421147028942
A2_01,01,0,19.225,0.17850471476719434
A2_01,01,0,19.237,0.18107836257430826
A2_01,01,0,19.25,0.13339356529801955
A2_01,01,0,19.263,0.1511036908315244
A2_01,01,0,19.275,0.12307294594511885
A2_01,01,0,19.288,0.10882805124201482
A2_01,01,0,19.301,0.10690586873474076
A2_01,01,0,19.313,0.0949872157072983
A2_01,01,0,19.327,0.10675449667022364
A2_01,01,0,19.339,0.11838286826724584
A2_01,01,0,19.352,0.10926588459828017
A2_01,01,0,19.365,0.11566105250911785
A2_01,01,0,19.378,0.12312973359401545
A2_01,01,0,19.391,0.11422707932079243
A2_01,01,0,19.404,0.13634885461541207
A2_01,01,0,19.417,0.11657814003659446
A2_01,01,0,19.43,0.1426766458591003
A2_01,01,0,19.444,0.15854545181957327
A2_01,01,0,19.457,0.14100937801564922
A2_01,01,0,19.47,0.12145847056588405
A2_01,01,0,19.483,0.11104420361590227
A2_01,01,0,19.496,0.10847829273368115
A2_01,01,0,19.509,0.09397061928791486
A2_01,01,0,19.522,0.11375927434660685
A2_01,01,0,19.535,0.0765617759876101
A2_01,01,0,19.548,0.09519866966370455
A2_01,01,0,19.561,0.1015168844736496
A2_01,01,0,19.574,0.10572157202230958
A2_01,01,0,19.587,0.12361637013116372
A2_01,01,0,19.6,0.1230315483351794
A2_01,01,0,19.613,0.10152583213472474
A2_01,01,0,19.626,0.1263690715224966
A2_01,01,0,19.639,0.15458892899232696
A2_01,01,0,19.651,0.18778785568565834
A2_01,01,0,19.664,0.21193620562776813
A2_01,01,0,19.677,0.24323433151371124
A2_01,01,0,19.689,0.20848200569930764
A2_01,01,0,19.701,0.2503301994477668
A2_01,01,0,19.714,0.24863891207197492
A2_01,01,0,19.727,0.2297019256564719
A2_01,01,0,19.739,0.23969085274436558
A2_01,01,0,19.752,0.25407272712059775
A2_01,01,0,19.765,0.26500727838101185
A2_01,01,0,19.777,0.2961654694195969
A2_01,01,0,19.79,0.2934113025840423
A2_01,01,0,19.803,0.30306870319817064
A2_01,01,0,19.816,0.3414754720730905
A2_01,01,0,19.829,0.30826473365153517
A2_01,01,0,19.842,0.32201468346316525
A2_01,01,0,19.855,0.28839920059823665
A2_01,01,0,19.867,0.31165362762989157
A2_01,01,0,19.88,0.2771602355893164
A2_01,01,0,19.893,0.30471250398166994
A2_01,01,0,19.906,0.28221135141607256
A2_01,01,0,19.919,0.27172074780880323
A2_01,01,0,19.932,0.27907899205951375
A2_01,01,0,19.946,0.26260810775957333
A2_01,01,0,19.959,0.2589027619615791
A2_01,01,0,19.972,0.2616984011558373
A2_01,01,0,19.985,0.279808062200553
A2_01,01,0,19.998,0.2864994580014631
A2_01,01,0,20.011,0.2670293686930862
A2_01,01,0,20.024,0.26607988973207924
A2_01,01,0,20.037,0.2523501217128273
A2_01,01,0,20.05,0.26227113438806776
A2_01,01,0,20.063,0.2526190363960995
A2_01,01,0,20.076,0.21376997041587756
A2_01,01,0,20.089,0.1916049633562073
A2_01,01,0,20.101,0.21395808680444386
A2_01,01,0,20.114,0.18374105679482935
A2_01,01,0,20.128,0.17243743124563876
A2_01,01,0,20.14,0.20221913070746467
A2_01,01,0,20.153,0.1941654020198211
A2_01,01,0,20.166,0.15498628513391383
A2_01,01,0,20.179,0.1725798419237442
A2_01,01,0,20.191,0.14592800115039462
A2_01,01,0,20.204,0.17799537262887377
A2_01,01,0,20.216,0.1334700310842517
A2_01,01,0,20.229,0.16297486614305806
A2_01,01,0,20.242,0.1743109878991291
A2_01,01,0,20.254,0.1541198953787492
A2_01,01,0,20.267,0.177151641636971
A2_05,05,72.67228151090346,0.252,-0.7257038487588101
A2_05,05,72.67228151090346,0.263,-1.1493527896615376
A2_05,05,72.67228151090346,0.274,-1.5609741119427165
A2_05,05,72.67228151090346,0.284,-1.87689210725912
A2_05,05,72.67228151090346,0.295,-2.0183345260570587
A2_05,05,72.67228151090346,0.306,-2.0129731205324015
A2_05,05,72.67228151090346,0.316,-1.9629085779364877
A2_05,05,72.67228151090346,0.327,-1.9001595121369514
A2_05,05,72.67228151090346,0.338,-1.8594141633298205
A2_05,05,72.67228151090346,0.348,-1.9034072939546784
A2_05,05,72.67228151090346,0.358,-1.784796353250246
A2_05,05,72.67228151090346,0.369,-1.5128054246225877
A2_05,05,72.67228151090346,0.38,-1.2650891245867921
A2_05,05,72.67228151090346,0.39,-1.1362348707521188
A2_05,05,72.67228151090346,0.401,-1.0131008942697806
A2_05,05,72.67228151090346,0.411,-0.8668182243079263
A2_05,05,72.67228151090346,0.422,-0.6111980564010026
A2_05,05,72.67228151090346,0.434,-0.5410931862068238
A2_05,05,72.67228151090346,0.442,-0.6146732563728641
A2_05,05,72.67228151090346,0.454,-0.7010633150175893
A2_05,05,72.67228151090346,0.463,-0.6884429576878661
A2_05,05,72.67228151090346,0.474,-0.8236228860334568
A2_05,05,72.67228151090346,0.484,-0.935779384112104
A2_05,05,72.67228151090346,0.494,-0.9921324973164236
A2_05,05,72.67228151090346,0.505,-0.941085198862188
A2_05,05,72.67228151090346,0.515,-0.8286997863864591
A2_05,05,72.67228151090346,0.526,-0.7566409600353063
A2_05,05,72.67228151090346,0.536,-0.6440580902538277
A2_05,05,72.67228151090346,0.546,-0.45782071646278466
A2_05,05,72.67228151090346,0.557,-0.28400450115509845
A2_05,05,72.67228151090346,0.567,-0.2084589453902045
A2_05,05,72.67228151090346,0.577,-0.22756519067004077
A2_05,05,72.67228151090346,0.588,-0.5143409356065674
A2_05,05,72.67228151090346,0.598,-0.6828724748748232
A2_05,05,72.67228151090346,0.609,-0.6631027180299086
A2_05,05,72.67228151090346,0.62,-0.6092818807306699
A2_05,05,72.67228151090346,0.631,-0.5887710177261964
A2_05,05,72.67228151090346,0.641,-0.6879502126178629
A2_05,05,72.67228151090346,0.652,-0.9773268572844597
A2_05,05,72.67228151090346,0.663,-1.2612076387182067
A2_05,05,72.67228151090346,0.673,-1.477610371815059
A2_05,05,72.67228151090346,0.684,-1.5848365582900317
A2_05,05,72.67228151090346,0.695,-1.6189420435689963
A2_05,05,72.67228151090346,0.705,-1.4558530380423784
A2_05,05,72.67228151090346,0.716,-1.3666968038835106
A2_05,05,72.67228151090346,0.727,-1.2871692793061276
A2_05,05,72.67228151090346,0.737,-1.1738782349214523
A2_05,05,72.67228151090346,0.748,-1.0603703256362613
A2_05,05,72.67228151090346,0.759,-0.8958449243571515
A2_05,05,72.67228151090346,0.77,-0.7212275691299148
A2_05,05,72.67228151090346,0.781,-0.634042639103535
A2_05,05,72.67228151090346,0.792,-0.6167258190003915
A2_05,05,72.67228151090346,0.802,-0.5301792472991103
A2_05,05,72.67228151090346,0.813,-0.5318432549594855
A2_05,05,72.67228151090346,0.824,-0.5168256528976221
A2_05,05,72.67228151090346,0.834,-0.4707081127585474
A2_05,05,72.67228151090346,0.844,-0.49433830214770785
A2_05,05,72.67228151090346,0.855,-0.43762723240687074
A2_05,05,72.67228151090346,0.866,-0.4419107712152012
A2_05,05,72.67228151090346,0.876,-0.45094629509595857
A2_05,05,72.67228151090346,0.887,-0.44640672673128734
A2_05,05,72.67228151090346,0.898,-0.5114713778413338
A2_05,05,72.67228151090346,0.908,-0.5769877077197688
A2_05,05,72.67228151090346,0.919,-0.5728129328463056
A2_05,05,72.67228151090346,0.929,-0.6449518662996756
A2_05,05,72.67228151090346,0.94,-0.6785300673075452
A2_05,05,72.67228151090346,0.95,-0.6997923615750734
A2_05,05,72.67228151090346,0.961,-0.7072612680074024
A2_05,05,72.67228151090346,0.971,-0.7535470169331485
A2_05,05,72.67228151090346,0.981,-0.8486978623119958
A2_05,05,72.67228151090346,0.991,-0.9501488468601786
A2_05,05,72.67228151090346,1.002,-1.109678571684949
A2_05,05,72.67228151090346,1.012,-1.1905986723857458
A2_05,05,72.67228151090346,1.023,-1.2110232777855416
A2_05,05,72.67228151090346,1.033,-1.262581899318242
A2_05,05,72.67228151090346,1.043,-1.273292203464894
A2_05,05,72.67228151090346,1.054,-1.3338598220653357
A2_05,05,72.67228151090346,1.064,-1.3637929623241432
A2_05,05,72.67228151090346,1.075,-1.4029272894354445
A2_05,05,72.67228151090346,1.085,-1.4491004405299075
A2_05,05,72.67228151090346,1.096,-1.4602211222555321
A2_05,05,72.67228151090346,1.107,-1.5297398458570202
A2_05,05,72.67228151090346,1.118,-1.5085325853919653
A2_05,05,72.67228151090346,1.128,-1.4817238666538377
A2_05,05,72.67228151090346,1.139,-1.3598037696115455
A2_05,05,72.67228151090346,1.149,-1.235707653907684
A2_05,05,72.67228151090346,1.16,-1.1524189211581142
A2_05,05,72.67228151090346,1.17,-1.0782512265412398
A2_05,05,72.67228151090346,1.181,-0.987165700376552
A2_05,05,72.67228151090346,1.192,-0.9526714378153187
A2_05,05,72.67228151090346,1.202,-0.8892036470954994
A2_05,05,72.67228151090346,1.213,-0.7697649025593509
A2_05,05,72.67228151090346,1.224,-0.6537097946415782
A2_05,05,72.67228151090346,1.235,-0.5101827923682897
A2_05,05,72.67228151090346,1.246,-0.4456410935669066
A2_05,05,72.67228151090346,1.257,-0.423776475053947
A2_05,05,72.67228151090346,1.267,-0.44323201056760675
A2_05,05,72.67228151090346,1.278,-0.3783289333730545
A2_05,05,72.67228151090346,1.289,-0.43465784355927034
A2_05,05,72.67228151090346,1.299,-0.5239860006118158
A2_05,05,72.67228151090346,1.31,-0.5752071622468301
A2_05,05,72.67228151090346,1.321,-0.5817644337749462
A2_05,05,72.67228151090346,1.332,-0.6181878116063573
A2_05,05,72.67228151090346,1.342,-0.6417508473596636
A2_05,05,72.67228151090346,1.353,-0.6314193708857367
A2_05,05,72.67228151090346,1.363,-0.6369129977135722
A2_05,05,72.67228151090346,1.373,-0.6494181313050359
A2_05,05,72.67228151090346,1.384,-0.6821617512924627
A2_05,05,72.67228151090346,1.395,-0.7139793398175425
A2_05,05,72.67228151090346,1.405,-0.768116622949476
A2_05,05,72.67228151090346,1.416,-0.7493091236823561
A2_05,05,72.67228151090346,1.426,-0.7789860720575179
A2_05,05,72.67228151090346,1.437,-0.7756415244091105
A2_05,05,72.67228151090346,1.448,-0.7560784701204761
A2_05,05,72.67228151090346,1.458,-0.7971772525446202
A2_05,05,72.67228151090346,1.469,-0.7724956399053108
A2_05,05,72.67228151090346,1.479,-0.7978007812393153
A2_05,05,72.67228151090346,1.489,-0.8203361525774984
A2_05,05,72.67228151090346,1.5,-0.8632662491867723
A2_05,05,72.67228151090346,1.51,-0.833270516638381
A2_05,05,72.67228151090346,1.52,-0.8153867644374151
A2_05,05,72.67228151090346,1.529,-0.76217750389478
A2_05,05,72.67228151090346,1.54,-0.7506519437343223
A2_05,05,72.67228151090346,1.551,-0.7298252257565111
A2_05,05,72.67228151090346,1.561,-0.6466543533129179
A2_05,05,72.67228151090346,1.571,-0.5929477232194443
A2_05,05,72.67228151090346,1.582,-0.5972949933459533
A2_05,05,72.67228151090346,1.593,-0.5766234540573253
A2_05,05,72.67228151090346,1.603,-0.565689875024209
A2_05,05,72.67228151090346,1.614,-0.5115434360825507
A2_05,05,72.67228151090346,1.625,-0.5284452182034902
A2_05,05,72.67228151090346,1.636,-0.5059078057248381
A2_05,05,72.67228151090346,1.646,-0.5736869913529975
A2_05,05,72.67228151090346,1.657,-0.5865786873526454
A2_05,05,72.67228151090346,1.667,-0.5838364902799675
A2_05,05,72.67228151090346,1.678,-0.5323207596939175
A2_05,05,72.67228151090346,1.688,-0.46130940059995884
A2_05,05,72.67228151090346,1.7,-0.4086481372448658
A2_05,05,72.67228151090346,1.711,-0.4314361011418969
A2_05,05,72.67228151090346,1.721,-0.5059952561191239
A2_05,05,72.67228151090346,1.732,-0.5478688206917174
A2_05,05,72.67228151090346,1.742,-0.5913818843086792
A2_05,05,72.67228151090346,1.754,-0.6751525971019579
A2_05,05,72.67228151090346,1.763,-0.7203423720133811
A2_05,05,72.67228151090346,1.775,-0.7506534269755516
A2_05,05,72.67228151090346,1.786,-0.7554280017690287
A2_05,05,72.67228151090346,1.797,-0.7412970073394459
A2_05,05,72.67228151090346,1.807,-0.7348093373977493
A2_05,05,72.67228151090346,1.818,-0.7702494166594037
A2_05,05,72.67228151090346,1.828,-0.8339319898338238
A2_05,05,72.67228151090346,1.838,-0.845860375314182
A2_05,05,72.67228151090346,1.85,-0.8094277176953604
A2_05,05,72.67228151090346,1.86,-0.8365294677707866
A2_05,05,72.67228151090346,1.871,-0.8358074341405626
A2_05,05,72.67228151090346,1.881,-0.7856183577606712
A2_05,05,72.67228151090346,1.892,-0.7185362371728538
A2_05,05,72.67228151090346,1.903,-0.8064474851569232
A2_05,05,72.67228151090346,1.914,-0.8015642222772204
A2_05,05,72.67228151090346,1.924,-0.7909636677489624
A2_05,05,72.67228151090346,1.934,-0.7907119789673271
A2_05,05,72.67228151090346,1.945,-0.7749349289180962
A2_05,05,72.67228151090346,1.955,-0.7474745417543276
A2_05,05,72.67228151090346,1.965,-0.7317548438599196
A2_05,05,72.67228151090346,1.976,-0.6821160523321228
A2_05,05,72.67228151090346,1.986,-0.6299060411022906
A2_05,05,72.67228151090346,1.996,-0.5231265680555884
A2_05,05,72.67228151090346,2.006,-0.47176646217700635
A2_05,05,72.67228151090346,2.017,-0.47630346259283474
A2_05,05,72.67228151090346,2.027,-0.4223016701116723
A2_05,05,72.67228151090346,2.038,-0.47127024061073985
A2_05,05,72.67228151090346,2.048,-0.532792326929545
A2_05,05,72.67228151090346,2.059,-0.5510341548051334
A2_05,05,72.67228151090346,2.069,-0.5612012824726619
A2_05,05,72.67228151090346,2.079,-0.6710197772226295
A2_05,05,72.67228151090346,2.09,-0.7980914598496156
A2_05,05,72.67228151090346,2.101,-0.8778970743379864
A2_05,05,72.67228151090346,2.112,-0.9398706288017744
A2_05,05,72.67228151090346,2.122,-1.0284628282251975
A2_05,05,72.67228151090346,2.133,-0.9705234865494643
A2_05,05,72.67228151090346,2.143,-0.995377990355552
A2_05,05,72.67228151090346,2.154,-1.0740092125700862
A2_05,05,72.67228151090346,2.164,-1.009575855220974
A2_05,05,72.67228151090346,2.175,-0.9598048655822059
A2_05,05,72.67228151090346,2.186,-0.8191240686011462
A2_05,05,72.67228151090346,2.197,-0.7585155720085767
A2_05,05,72.67228151090346,2.261,-1.0758052705143548
A2_05,05,72.67228151090346,2.272,-1.0309311313722747
A2_05,05,72.67228151090346,2.284,-1.0824680225106005
A2_05,05,72.67228151090346,2.297,-1.1305479853923928
A2_05,05,72.67228151090346,2.304,-1.2385877207910079
A2_05,05,72.67228151090346,2.315,-1.2955749405369565
A2_05,05,72.67228151090346,2.326,-1.39043458730234
A2_05,05,72.67228151090346,2.337,-1.4918346333999288
A2_05,05,72.67228151090346,2.347,-1.6202571365416607
A2_05,05,72.67228151090346,2.358,-1.6970014360342942
A2_05,05,72.67228151090346,2.369,-1.8128519639846088
A2_05,05,72.67228151090346,2.379,-1.8465272306355094
A2_05,05,72.67228151090346,2.389,-1.8148172769402664
A2_05,05,72.67228151090346,2.4,-1.7279832693718293
A2_05,05,72.67228151090346,2.411,-1.624785061493217
A2_05,05,72.67228151090346,2.422,-1.4846346545282159
A2_05,05,72.67228151090346,2.433,-1.2358617859392185
A2_05,05,72.67228151090346,2.443,-1.060609885818376
A2_05,05,72.67228151090346,2.454,-0.7852372899815291
A2_05,05,72.67228151090346,2.464,-0.5980686441352355
A2_05,05,72.67228151090346,2.475,-0.4619996370551276
A2_05,05,72.67228151090346,2.485,-0.3660982556461034
A2_05,05,72.67228151090346,2.495,-0.3403529214755198
A2_05,05,72.67228151090346,2.506,-0.4286962232884152
A2_05,05,72.67228151090346,2.516,-0.41199129437474097
A2_05,05,72.67228151090346,2.529,-0.31220574079587665
A2_05,05,72.67228151090346,2.537,-0.1478357795434846
A2_05,05,72.67228151090346,2.547,-0.07559435580453844
A2_05,05,72.67228151090346,2.558,-0.09101222863447134
A2_05,05,72.67228151090346,2.569,-0.2358170800969162
A2_05,05,72.67228151090346,2.579,-0.24143825521776574
A2_05,05,72.67228151090346,2.59,-0.10983593983001338
A2_05,05,72.67228151090346,2.603,0.04007055088194866
A2_05,05,72.67228151090346,2.611,0.14970636584082375
A2_05,05,72.67228151090346,2.622,0.24000412611064226
A2_05,05,72.67228151090346,2.633,0.31495979215344094
A2_05,05,72.67228151090346,2.644,0.30111214972019607
A2_05,05,72.67228151090346,2.655,0.4275684863802022
A2_05,05,72.67228151090346,2.666,0.3615859663339195
A2_05,05,72.67228151090346,2.677,0.33205990652077877
A2_05,05,72.67228151090346,2.687,0.5051267653265464
A2_05,05,72.67228151090346,2.698,0.4776398647736655
A2_05,05,72.67228151090346,2.709,0.1686190060869296
A2_05,05,72.67228151090346,2.72,0.13777054722395043
A2_05,05,72.67228151090346,2.731,0.04467459349799696
A2_05,05,72.67228151090346,2.742,-0.2674231402827679
A2_05,05,72.67228151090346,2.753,-0.6100453976397648
A2_05,05,72.67228151090346,2.764,-0.7326099728547433
A2_05,05,72.67228151090346,2.774,-0.8210893315369782
A2_05,05,72.67228151090346,2.786,-0.8667950206706871
A2_05,05,72.67228151090346,2.797,-1.0747643548940164
A2_05,05,72.67228151090346,2.808,-1.113873300286946
A2_05,05,72.67228151090346,2.818,-1.1360829408215614
A2_05,05,72.67228151090346,2.829,-1.1494203277568233
A2_05,05,72.67228151090346,2.839,-1.240102430300424
A2_05,05,72.67228151090346,2.85,-1.4269174699516338
A2_05,05,72.67228151090346,2.861,-1.6145573656316805
A2_05,05,72.67228151090346,2.872,-1.4852233931687162
A2_05,05,72.67228151090346,2.882,-1.3696411483731388
A2_05,05,72.67228151090346,2.893,-1.2659085015359184
A2_05,05,72.67228151090346,2.903,-1.3516035872758771
A2_05,05,72.67228151090346,2.914,-1.4673993761389776
A2_05,05,72.67228151090346,2.925,-1.4715822492705128
A2_05,05,72.67228151090346,2.935,-1.5673406578181872
A2_05,05,72.67228151090346,2.946,-1.9573778977675116
A2_05,05,72.67228151090346,2.957,-2.1345147110883156
A2_05,05,72.67228151090346,2.967,-2.165017524559844
A2_05,05,72.67228151090346,2.977,-2.2577686541815885
A2_05,05,72.67228151090346,2.987,-2.5208612256423124
A2_05,05,72.67228151090346,2.997,-2.462582377324716
A2_05,05,72.67228151090346,3.008,-2.4308771433467387
A2_05,05,72.67228151090346,3.019,-2.284271612226285
A2_05,05,72.67228151090346,3.03,-2.0241133523370176
A2_05,05,72.67228151090346,3.04,-1.7799670520786193
A2_05,05,72.67228151090346,3.051,-1.5468115487769638
A2_05,05,72.67228151090346,3.061,-1.4321976944268546
A2_05,05,72.67228151090346,3.071,-1.5044796181453113
A2_05,05,72.67228151090346,3.082,-1.4760247086991345
A2_05,05,72.67228151090346,3.093,-1.4969259607343817
A2_05,05,72.67228151090346,3.104,-1.448055747981982
A2_05,05,72.67228151090346,3.115,-1.4761926949584039
A2_05,05,72.67228151090346,3.125,-1.4128401137270306
A2_05,05,72.67228151090346,3.136,-1.2845758585244857
A2_05,05,72.67228151090346,3.147,-0.9990677667838066
A2_05,05,72.67228151090346,3.157,-0.668619823015645
A2_05,05,72.67228151090346,3.168,-0.3321245556445861
A2_05,05,72.67228151090346,3.179,-0.19037538594531367
A2_05,05,72.67228151090346,3.19,-0.08538165083155969
A2_05,05,72.67228151090346,3.2,-0.02791189223922108
A2_05,05,72.67228151090346,3.211,0.06661859772796908
A2_05,05,72.67228151090346,3.222,-0.19490326962091442
A2_05,05,72.67228151090346,3.233,-0.37060375421065267
A2_05,05,72.67228151090346,3.244,-0.6793924502646649
A2_05,05,72.67228151090346,3.255,-0.8118098503095956
A2_05,05,72.67228151090346,3.267,-0.7519257075016943
A2_05,05,72.67228151090346,3.277,-0.6072838845083666
A2_05,05,72.67228151090346,3.288,-0.7174522012562604
A2_05,05,72.67228151090346,3.299,-0.831967481538831
A2_05,05,72.67228151090346,3.31,-1.0718638613289553
A2_05,05,72.67228151090346,3.32,-1.3306806397830182
A2_05,05,72.67228151090346,3.331,-1.3648771415838885
A2_05,05,72.67228151090346,3.342,-1.3007731049330127
A2_05,05,72.67228151090346,3.353,-1.2931519422210886
A2_05,05,72.67228151090346,3.363,-1.2275805186690059
A2_05,05,72.67228151090346,3.374,-1.2659782552315861
A2_05,05,72.67228151090346,3.384,-1.3984104960680535
A2_05,05,72.67228151090346,3.395,-1.543175143767454
A2_05,05,72.67228151090346,3.406,-1.6926187679588085
A2_05,05,72.67228151090346,3.417,-1.7857737267838332
A2_05,05,72.67228151090346,3.427,-1.8381497459109133
A2_05,05,72.67228151090346,3.438,-1.8389180963202083
A2_05,05,72.67228151090346,3.449,-1.5836046207284808
A2_05,05,72.67228151090346,3.459,-1.300453238507988
A2_05,05,72.67228151090346,3.469,-1.0744678762335609
A2_05,05,72.67228151090346,3.48,-0.9947658257572234
A2_05,05,72.67228151090346,3.49,-1.0603840789061916
A2_05,05,72.67228151090346,3.501,-1.1273123892188597
A2_05,05,72.67228151090346,3.511,-1.034625468648195
A2_05,05,72.67228151090346,3.522,-0.9734539222247387
A2_05,05,72.67228151090346,3.532,-0.9426581572052322
A2_05,05,72.67228151090346,3.542,-0.9828512381760972
A2_05,05,72.67228151090346,3.552,-1.0505789224557858
A2_05,05,72.67228151090346,3.564,-1.0763141174926814
A2_05,05,72.67228151090346,3.574,-1.1000740052203046
A2_05,05,72.67228151090346,3.585,-1.1008805274354716
A2_05,05,72.67228151090346,3.596,-1.0780943221111978
A2_05,05,72.67228151090346,3.607,-1.067179679237676
A2_05,05,72.67228151090346,3.617,-1.0841888693627355
A2_05,05,72.67228151090346,3.628,-1.049061708601199
A2_05,05,72.67228151090346,3.639,-0.905494182249361
A2_05,05,72.67228151090346,3.65,-0.8600594715958801
A2_05,05,72.67228151090346,3.661,-0.8533556653673655
A2_05,05,72.67228151090346,3.672,-0.9396982894534219
A2_05,05,72.67228151090346,3.682,-1.0493626231924278
A2_05,05,72.67228151090346,3.693,-1.1435640566646872
A2_05,05,72.67228151090346,3.704,-1.2862479199404473
A2_05,05,72.67228151090346,3.715,-1.363909735088966
A2_05,05,72.67228151090346,3.726,-1.3382086382473615
A2_05,05,72.67228151090346,3.737,-1.3403782989720565
A2_05,05,72.67228151090346,3.748,-1.3850390840492501
A2_05,05,72.67228151090346,3.758,-1.3988876938101287
A2_05,05,72.67228151090346,3.77,-1.4235934439068205
A2_05,05,72.67228151090346,3.781,-1.426438400859997
A2_05,05,72.67228151090346,3.791,-1.2914170061480585
A2_05,05,72.67228151090346,3.802,-1.1813181460472157
A2_05,05,72.67228151090346,3.813,-1.1192897993931388
A2_05,05,72.67228151090346,3.824,-1.1375556982262038
A2_05,05,72.67228151090346,3.835,-1.0189314948851695
A2_05,05,72.67228151090346,3.845,-0.9335710425177828
A2_05,05,72.67228151090346,3.856,-0.814932316862117
A2_05,05,72.67228151090346,3.866,-0.7660181023141972
A2_05,05,72.67228151090346,3.877,-0.6905018601010613
A2_05,05,72.67228151090346,3.888,-0.703896144545747
A2_05,05,72.67228151090346,3.899,-0.6950847686384914
A2_05,05,72.67228151090346,3.91,-0.7216881918874558
A2_05,05,72.67228151090346,3.92,-0.7759356104336691
A2_05,05,72.67228151090346,3.931,-0.8066600645182744
A2_05,05,72.67228151090346,3.941,-0.8645982168635016
A2_05,05,72.67228151090346,3.952,-0.895352003444047
A2_05,05,72.67228151090346,3.963,-0.9261611910729395
A2_05,05,72.67228151090346,3.973,-0.9592437337390136
A2_05,05,72.67228151090346,3.987,-1.0388014404254469
A2_05,05,72.67228151090346,3.994,-1.046919983304518
A2_05,05,72.67228151090346,4.004,-1.046356753147119
A2_05,05,72.67228151090346,4.015,-1.073526625031887
A2_05,05,72.67228151090346,4.025,-1.031303227594651
A2_05,05,72.67228151090346,4.036,-1.0235149278699378
A2_05,05,72.67228151090346,4.046,-0.9517412310832758
A2_05,05,72.67228151090346,4.058,-0.9017807500071479
A2_05,05,72.67228151090346,4.068,-0.8693689471002842
A2_05,05,72.67228151090346,4.078,-0.813164445161024
A2_05,05,72.67228151090346,4.089,-0.7717804267200196
A2_05,05,72.67228151090346,4.099,-0.762555270796934
A2_05,05,72.67228151090346,4.11,-0.6900784149518275
A2_05,05,72.67228151090346,4.121,-0.6001770203402206
A2_05,05,72.67228151090346,4.132,-0.5417091969634237
A2_05,05,72.67228151090346,4.143,-0.4843375527835496
A2_05,05,72.67228151090346,4.154,-0.4292011327118356
A2_05,05,72.67228151090346,4.164,-0.390727733027251
A2_05,05,72.67228151090346,4.175,-0.4290678383313307
A2_05,05,72.67228151090346,4.186,-0.4812761643559637
A2_05,05,72.67228151090346,4.197,-0.5599368187848679
A2_05,05,72.67228151090346,4.208,-0.5767265619884178
A2_05,05,72.67228151090346,4.218,-0.6881059244009143
A2_05,05,72.67228151090346,4.229,-0.7740156252564079
A2_05,05,72.67228151090346,4.24,-0.7956971770980323
A2_05,05,72.67228151090346,4.251,-0.8217253094987421
A2_05,05,72.67228151090346,4.262,-0.7764679090831316
A2_05,05,72.67228151090346,4.273,-0.7838948426768371
A2_05,05,72.67228151090346,4.284,-0.7813416215870026
A2_05,05,72.67228151090346,4.295,-0.7846744260682823
A2_05,05,72.67228151090346,4.305,-0.7535995678497759
A2_05,05,72.67228151090346,4.316,-0.801875346314498
A2_05,05,72.67228151090346,4.327,-0.8266132246517843
A2_05,05,72.67228151090346,4.338,-0.8072949366002194
A2_05,05,72.67228151090346,4.349,-0.8186118005968562
A2_05,05,72.67228151090346,4.359,-0.8094137278390735
A2_05,05,72.67228151090346,4.37,-0.8823688167343531
A2_05,05,72.67228151090346,4.38,-0.907161237133868
A2_05,05,72.67228151090346,4.391,-0.9018715360467119
A2_05,05,72.67228151090346,4.402,-0.8887603492999085
A2_05,05,72.67228151090346,4.413,-0.871870423348997
A2_05,05,72.67228151090346,4.424,-0.8256987442062015
A2_05,05,72.67228151090346,4.434,-0.7661243578390076
A2_05,05,72.67228151090346,4.445,-0.7094581114951632
A2_05,05,72.67228151090346,4.455,-0.690893498341844
A2_05,05,72.67228151090346,4.466,-0.6568037923187291
A2_05,05,72.67228151090346,4.476,-0.6737568850319255
A2_05,05,72.67228151090346,4.486,-0.7202339574374759
A2_05,05,72.67228151090346,4.497,-0.7065612426814367
A2_05,05,72.67228151090346,4.508,-0.7566362075546553
A2_05,05,72.67228151090346,4.518,-0.7990294595138958
A2_05,05,72.67228151090346,4.529,-0.8677848128422826
